,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,original_language,prod1,country,budget,runtime,rating,lead_actor,lead_actress,director1
6888,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Metro-Goldwyn-Mayer (MGM),US,24000000,134.0,3.11731843575419,Mickey Rourke,Ariane,Michael Cimino
6889,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Touchstone Pictures,US,25000000,97.0,3.238929889298893,Tim Robbins,Kelly Preston,Steve Oedekerk
6890,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,en,RKO Radio Pictures,US,0,89.0,3.468421052631579,Gene Raymond,Dolores del Río,Thornton Freeland
6891,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,en,RKO Radio Pictures,US,0,110.0,3.7379032258064515,Fred Astaire,Ginger Rogers,Mark Sandrich
6892,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Famous Artists Productions,FR,0,108.0,3.1666666666666665,Peter Sellers,Romy Schneider,Clive Donner
6893,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,en,RKO Radio Pictures,US,864000,123.0,3.0256410256410255,Fredric March,Katharine Hepburn,John Ford
6894,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,en,RKO Radio Pictures,US,0,106.0,3.480392156862745,Fred Astaire,Irene Dunne,William A. Seiter
6895,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,en,Metro-Goldwyn-Mayer (MGM),US,0,121.0,3.5200892857142856,Peter Lawford,June Allyson,Mervyn LeRoy
6896,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,en,RKO Radio Pictures,US,886000,103.0,3.903954802259887,Fred Astaire,Ginger Rogers,George Stevens
6897,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Warner Bros.,US,0,83.0,3.757088846880907,James Cagney,Jean Harlow,William A. Wellman
6898,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,en,Warner Bros.,US,0,143.0,3.206766917293233,Hobart Cavanaugh,Verree Teasdale,William Dieterle
6899,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Warner Bros.,US,0,118.0,3.7126436781609193,William Powell,Irene Dunne,Michael Curtiz
6900,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Metro-Goldwyn-Mayer (MGM),US,0,123.0,3.514792899408284,Juanita Quigley,Elizabeth Taylor,Clarence Brown
6901,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,en,Universal Pictures,US,0,108.0,3.4107692307692306,Ted Neeley,Yvonne Elliman,Norman Jewison
6902,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Warner Bros.,US,0,104.0,3.7469635627530367,George Brent,Bette Davis,Edmund Goulding
6903,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Norma Productions,US,2650000,147.0,3.752329192546584,Burt Lancaster,Thelma Ritter,John Frankenheimer
6904,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,de,Werner Herzog Filmproduktion,DE,92000,93.0,3.9725776965265083,Klaus Kinski,,Werner Herzog
6905,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,fr,Discina,FR,0,96.0,3.9098654708520177,Jean Marais,Nane Germon,Jean Cocteau
6906,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,en,Epoch Film Co.,US,100000,193.0,3.155131264916468,Henry B. Walthall,Lillian Gish,D.W. Griffith
6907,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,zh,Beijing Film Studio,CN,0,140.0,3.5448717948717947,,Liping Lü,Tian Zhuangzhuang
6908,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,it,Francoriz Production,IT,0,137.0,3.8158640226628897,Mario Pisu,Giulietta Masina,Federico Fellini
6909,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,fr,Silver Films,FR,0,95.0,3.834916864608076,Giorgio Albertazzi,Delphine Seyrig,Alain Resnais
6910,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,en,Playboy Productions,GB,0,140.0,3.671597633136095,Jon Finch,Francesca Annis,Roman Polanski
6911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,en,United Artists,US,3000000,133.0,3.875207986688852,John Wayne,Joanne Dru,Howard Hawks
6912,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Faces International Films,US,0,155.0,3.9512761020881673,Peter Falk,Gena Rowlands,John Cassavetes
6913,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,en,United Artists,US,531374,96.0,3.8551307847082494,John Wayne,Claire Trevor,John Ford
6914,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,United Artists,GB,0,102.0,3.8564853556485357,Peter Sellers,Elke Sommer,Blake Edwards
6915,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Buster Keaton Productions,US,0,59.0,3.8836206896551726,Buster Keaton,Kathryn McGuire,Buster Keaton
6916,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Paramount Pictures,US,4000000,101.0,3.9193548387096775,Danny Kaye,Glynis Johns,Melvin Frank
6917,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Solar Productions,US,5500000,113.0,3.736132711249352,Steve McQueen,Jacqueline Bisset,Peter Yates
6918,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,D.W. Griffith Productions,US,0,145.0,3.6792452830188678,Richard Barthelmess,Lillian Gish,D.W. Griffith
6919,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Warner Bros.,US,1250000,103.0,3.704081632653061,Henry Fonda,Bette Davis,William Wyler
6920,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,en,RKO Radio Pictures,US,0,116.0,3.7782909930715936,Cedric Hardwicke,Maureen O'Hara,William Dieterle
6921,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,en,Warner Bros.,US,439000,89.0,3.6353846153846154,Warner Baxter,Bebe Daniels,Lloyd Bacon
6922,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Paramount Pictures,US,225000,87.0,3.3541666666666665,Cary Grant,Gertrude Michael,Wesley Ruggles
6923,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Universal Pictures,US,0,99.0,3.633956386292835,Cary Grant,Doris Day,Delbert Mann
6924,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,en,Silver Screen Partners,US,0,115.0,3.443661971830986,Ed Harris,Jessica Lange,Karel Reisz
6925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Paramount Pictures,US,0,85.0,3.863470319634703,Woody Allen,Diane Keaton,Herbert Ross
6926,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Universal Pictures,US,0,100.0,3.601063829787234,Rock Hudson,Doris Day,Norman Jewison
6927,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Gabriel Pascal Productions,GB,0,96.0,3.823248407643312,Wilfrid Lawson,Wendy Hiller,Leslie Howard
6928,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,en,Columbia Pictures,GB,8000000,163.0,3.6832627118644066,Alec Guinness,Judy Davis,David Lean
6929,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,pt,Dispat Films,BR,0,100.0,3.914784394250513,Breno Mello,Marpessa Dawn,Marcel Camus
6930,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,it,PECF,IT,0,123.0,3.857314148681055,Bruno Zanin,Pupella Maggio,Federico Fellini
6931,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,zh,Beijing New Picture Film Co. Ltd.,CN,31000000,99.0,3.8989619377162628,Jet Li,Maggie Cheung,Zhang Yimou
6932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Paramount Pictures,US,0,68.0,3.962176165803109,Groucho Marx,Thelma Todd,Norman Z. McLeod
6933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Metro-Goldwyn-Mayer (MGM),US,1152000,95.0,3.537037037037037,Fredric March,Greta Garbo,Clarence Brown
6934,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Universal Studios,US,4000000,105.0,3.4423076923076925,Jack Lemmon,Susan Sarandon,Billy Wilder
6935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,en,Capital Arts Entertainment,US,0,95.0,3.222972972972973,Matthew Settle,Samantha Mathis,Russell DeGrazier
6936,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Bandai Visual,US,0,135.0,3.255656108597285,William Atherton,Diane Keaton,Richard Brooks
6937,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,en,Yleisradio (YLE),CA,0,90.0,3.978827361563518,,,
6938,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,fr,Procirep,FR,0,103.0,3.15625,Michel Serrault,Mathilde Seigner,Christian Carion
6939,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,London Film Productions,GB,0,94.0,3.6363636363636362,Barry Jones,Olive Sloane,John Boulting
6940,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ja,Topcraft,JP,1000000,117.0,4.06905092133941,Gorō Naya,Hisako Kyouda,Hayao Miyazaki
6941,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Metro-Goldwyn-Mayer (MGM),US,0,100.0,2.8125,Arliss Howard,Goldie Hawn,Chris Menges
6942,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Warner Bros.,US,0,104.0,3.0017605633802815,Michael J. Fox,Julie Warner,Michael Caton-Jones
6943,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Universal Pictures,US,20000000,106.0,2.8987654320987652,Dan Aykroyd,Alexandra Paul,Tom Mankiewicz
6944,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Orion Pictures,US,0,90.0,2.5128205128205128,John Larroquette,Kirstie Alley,Tom Ropelewski
6945,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Columbia Pictures,US,35000000,113.0,2.85,Dan Aykroyd,Lorraine Gary,Steven Spielberg
6946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Eagle Beach Productions,GB,0,104.0,3.125,Robert Duvall,Kirsty Mitchell,Michael Corrente
6947,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,fr,Reggane Films,CI,0,90.0,3.619047619047619,Jean Carmet,Catherine Rouvel,Jean-Jacques Annaud
6948,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,en,Paramount Pictures,US,0,116.0,3.531015037593985,Chevy Chase,Goldie Hawn,Colin Higgins
6949,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,cn,Golden Harvest Company,HK,0,103.0,3.3556701030927836,Jackie Chan,,Kirk Wong
6950,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,fr,Sunshine,DE,0,112.0,3.2152777777777777,John Malkovich,Fanny Ardant,Wim Wenders
6951,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,ja,Daiei Studios,JP,0,86.0,3.2195121951219514,Eiji Funakoshi,Mako Midori,Yasuzô Masumura
6952,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Metro-Goldwyn-Mayer (MGM),GB,0,195.0,3.4504950495049505,Robert Mitchum,Sarah Miles,David Lean
6953,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Royal Avenue Chelsea,GB,600000,105.0,3.4741379310344827,Dirk Bogarde,Jacqueline Sassard,Joseph Losey
6954,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,es,,MX,0,111.0,3.1481481481481484,Juan Diego,,Nicolás Echevarría
6955,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,en,Columbia Pictures Corporation,GB,0,119.0,3.707317073170732,Terence Stamp,Samantha Eggar,William Wyler
6956,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,it,Rizzoli Films,IT,0,126.0,3.7653846153846153,David Hemmings,Macha Méril,Dario Argento
6957,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,fr,Véra Films,FR,0,116.0,3.9835698282300225,Paul Meurisse,Simone Signoret,Henri-Georges Clouzot
6958,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,en,Trimark Pictures,US,900000,92.0,2.0668662674650697,Warwick Davis,Jennifer Aniston,Mark Jones
6959,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ja,Gainax,JP,8000000,121.0,3.5234113712374584,Leo Morimoto,,Hiroyuki Yamaga
6960,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Paramount Pictures,US,0,90.0,3.172727272727273,Dudley Moore,Daryl Hannah,Tony Bill
6961,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,en,,US,2500000,94.0,1.4242424242424243,Ryan Alosio,Samaire Armstrong,Richard Friedman
6962,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Metro-Goldwyn-Mayer (MGM),US,0,101.0,3.877094972067039,Spencer Tracy,Katharine Hepburn,George Cukor
6963,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,fr,,FR,0,102.0,3.886039886039886,Alan Bates,Micheline Presle,Philippe de Broca
6964,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Téléfilm Canada,CA,16000000,115.0,3.61374549819928,Peter Weller,Judy Davis,David Cronenberg
6965,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Sphinx Productions,CA,0,80.0,3.642066420664207,Woody Harrelson,,Ron Mann
6966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,IFC Films,,0,110.0,3.5347222222222223,Ned Beatty,Peri Gilpin,Tom Gilroy
6967,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Faces Distribution,US,0,135.0,3.7464788732394365,Ben Gazzara,Alice Friedland,John Cassavetes
6968,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Hollywood Pictures,US,16000000,91.0,2.592857142857143,Patrick Dempsey,Kelly Preston,Geoff Burrowes
6969,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,en,London Film Productions,GB,0,100.0,3.502551020408163,Raymond Massey,Margaretta Scott,William Cameron Menzies
6970,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,en,,,0,112.0,3.6904761904761907,,,
6971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Vic Films Productions,GB,0,128.0,3.433673469387755,Laurence Harvey,Julie Christie,John Schlesinger
6972,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Warner Bros.,US,0,130.0,3.2363636363636363,Richard Egan,Dorothy McGuire,Delmer Daves
6973,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Metro-Goldwyn-Mayer (MGM),US,0,96.0,4.006703910614525,Groucho Marx,Margaret Dumont,Sam Wood
6974,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,en,Albert Band International Productions Inc.,US,0,84.0,1.9224137931034482,Jeffrey Byron,Kelly Preston,Charles Band
6975,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,en,,DK,0,104.0,3.295336787564767,Michael Elphick,,Lars von Trier
6976,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,fr,Les Films de la Pléiade,FR,0,82.0,3.9312267657992566,Serge Davri,Marie Dubois,François Truffaut
6977,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,fr,Les Films du Carrosse,FR,350000,96.0,3.8386454183266934,Jean-Pierre Léaud,Claude Jade,François Truffaut
6978,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,ContentFilm,US,32000000,101.0,3.472638248847926,William H. Macy,Maria Bello,Wayne Kramer
6979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,es,,AR,0,105.0,3.38,Jorge Román,,Pablo Trapero
6980,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,East of Harlem (UK) Ltd,IE,0,105.0,3.8900543900543902,Paddy Considine,Samantha Morton,Jim Sheridan
6981,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Arte,DK,0,83.0,3.9444444444444446,Boy George,,Charles Atlas
6982,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,US,0,83.0,3.7119565217391304,Anthony Tom,,Jonathan Karsh
6983,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,en,Universal Pictures,US,18000000,94.0,2.6364503816793894,Mekhi Phifer,Jessica Alba,Bille Woodruff
6984,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,en,Cruise/Wagner Productions,JP,140000000,154.0,3.673578354297694,Tom Cruise,Koyuki,Edward Zwick
6985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,,0,0.0,2.7142857142857144,,,
6986,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,,0,96.0,3.1666666666666665,Bill Raymond,Judith Ivey,A. Dean Bell
6987,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,en,Columbia Pictures,US,70000000,125.0,3.808669179472311,Ewan McGregor,Jessica Lange,Tim Burton
6988,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,en,Alcon Entertainment,US,0,105.0,2.575268817204301,Nick Cannon,Christina Milian,Troy Byer
6989,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Columbia Pictures Corporation,US,80000000,128.0,3.474857298178853,Jack Nicholson,Diane Keaton,Nancy Meyers
6990,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Twentieth Century Fox Film Corporation,US,55000000,118.0,2.7317164179104476,Matt Damon,Eva Mendes,Bobby Farrelly
6991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Wild Bear Films,GB,0,101.0,3.517160017160017,Colin Firth,Scarlett Johansson,Peter Webber
6992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,en,Sony Pictures Classics,FR,0,120.0,2.9642857142857144,Michael Caine,Tilda Swinton,Norman Jewison
6993,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,WingNut Films,NZ,94000000,201.0,4.109477786137315,Elijah Wood,Liv Tyler,Peter Jackson
6994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Columbia Pictures,US,65000000,117.0,3.190864291129644,Topher Grace,Julia Roberts,Mike Newell
6995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Harbour Pictures,GB,10000000,108.0,3.497955010224949,John Alderton,Helen Mirren,Nigel Cole
6996,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,en,Sony Pictures Classics,US,0,95.0,4.082698044414982,Errol Morris,,Errol Morris
6997,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,ContentFilm,US,1000000,85.0,2.7569444444444446,Adam Goldberg,Judy Greer,Jonathan Kesselman
6998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,DreamWorks SKG,US,16500000,126.0,3.702317629179331,Ben Kingsley,Jennifer Connelly,Vadim Perelman
6999,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,en,Little Wing Films,GB,0,109.0,3.275,Kenneth Cranham,Phyllida Law,John Henderson
7000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Newmarket Films,US,8000000,110.0,3.6288294467306814,Lee Tergesen,Charlize Theron,Patty Jenkins
7001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Twentieth Century Fox Film Corporation,US,40000000,98.0,2.816083576287658,Steve Martin,Bonnie Hunt,Shawn Levy
7002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Miramax Films,US,79000000,154.0,3.5325173986081113,Jude Law,Nicole Kidman,Anthony Minghella
7003,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,en,Paramount Pictures,CA,60000000,119.0,3.242598187311178,Ben Affleck,Uma Thurman,John Woo
7004,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,en,Columbia Pictures,GB,100000000,113.0,3.3911819887429644,Jeremy Sumpter,Rachel Hurd-Wood,P.J. Hogan
7005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Sony Pictures Classics,,15000000,112.0,3.1513409961685825,Malcolm McDowell,Neve Campbell,Robert Altman
7006,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,en,The Kennedy/Marshall Company,US,0,49.0,2.5714285714285716,Richard Romanus,Biana Tamimi,Simon Wincer
7007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Fortissimo Films,AU,0,110.0,3.2487046632124352,Matthew Dyktynski,Toni Collette,Sue Brooks
7008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,fr,Centre National de la Cinématographie,FR,0,115.0,2.9722222222222223,,Sabrina Seyvecou,Jean-Claude Brisseau
7009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Alcon Entertainment,GB,23000000,111.0,3.1254480286738353,Stark Sands,Mandy Moore,Andy Cadiff
7010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,US,0,86.0,2.1145833333333335,Eddie Griffin,Paula Jai Parker,Cheryl Dunye
7011,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,,0,89.0,3.4536423841059603,Nick Broomfield,Aileen Wuornos,Nick Broomfield
7012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,tr,NBC Film,TR,0,110.0,3.5309278350515463,,,
7013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Jersey Films,US,42000000,90.0,2.9410994764397906,Ben Stiller,Jennifer Aniston,John Hamburg
7014,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,en,Walt Disney Pictures,US,10000000,74.0,2.2142857142857144,Nathan Lane,Debra Jo Rupp,Timothy Bjorklund
7015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Village Roadshow Pictures,AU,40000000,84.0,2.0571030640668524,Martin Henderson,Monet Mazur,Joseph Kahn
7016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,fa,,IR,0,95.0,3.6136363636363638,,,
7017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ps,Hubert Bals Fund,AF,46000,83.0,3.6142433234421363,Arif Herati,Marina Golbahari,Siddiq Barmak
7018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Paramount Pictures,US,6500000,144.0,3.211394302848576,Robert Redford,Bruce Dern,Jack Clayton
7019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Paramount Pictures,GB,0,105.0,3.2729468599033815,Ralph Fiennes,Juliette Binoche,Peter Kosminsky
7020,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,HarBel Productions,US,0,96.0,3.3833333333333333,Harry Belafonte,Shelley Winters,Robert Wise
7021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,en,Stanley Kramer Productions,US,0,149.0,3.4714285714285715,Lee Marvin,Vivien Leigh,Stanley Kramer
7022,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,George Axelrod Productions,US,0,105.0,2.8048780487804876,Roddy McDowall,Tuesday Weld,George Axelrod
7023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Frankovich Productions,GB,0,95.0,2.908333333333333,Peter Sellers,Goldie Hawn,Roy Boulting
7024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,en,Paramount Pictures,US,0,110.0,3.1666666666666665,Robert Redford,Natalie Wood,Sydney Pollack
7025,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,en,United Artists,US,0,85.0,2.9551282051282053,Jim Belushi,Barbara Barrie,Dennis Feldman
7026,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,Ascot Film,DE,0,94.0,2.75,John Candy,Cybill Shepherd,Eugene Levy
7027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,,0,93.0,2.225806451612903,Jeff Goldblum,Julie Hagerty,Robert Altman
7028,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,en,NFH Productions,GB,0,102.0,2.6808510638297873,Phil Collins,Julie Walters,David Green
7029,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Orion Pictures,US,10700000,89.0,1.7777777777777777,David Johansen,Fran Drescher,Bill Fishman
7030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,,0,110.0,3.515748031496063,George C. Scott,Susannah York,Delbert Mann
7031,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Hollywood Pictures,GB,0,78.0,2.36144578313253,Dudley Moore,Patsy Kensit,Mark Herman
7032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Davis Films,US,6000000,99.0,2.981818181818182,Mark Dacascos,Stacey Travis,Sheldon Lettich
